osmid,y,x,street_count,highway,junction,ref,railway,geometry
10302340962,28.6005466,77.1883519,3,,,,,POINT (77.1883519 28.6005466)
10302340966,28.6006244,77.1885455,3,,,,,POINT (77.1885455 28.6006244)
10302340969,28.6054492,77.1869988,3,,,,,POINT (77.1869988 28.6054492)
10302340970,28.6055279,77.1868539,3,,,,,POINT (77.1868539 28.6055279)
10302340972,28.6085927,77.1962568,1,,,,,POINT (77.1962568 28.6085927)
10302340977,28.607795,77.1409985,3,,,,,POINT (77.1409985 28.607795)
10302340978,28.6073927,77.1407849,3,,,,,POINT (77.1407849 28.6073927)
10302340979,28.6093447,77.1276001,1,,,,,POINT (77.1276001 28.6093447)
10302340984,28.6092861,77.1275285,1,,,,,POINT (77.1275285 28.6092861)
10303750895,28.6249554,77.1980557,3,,,,,POINT (77.1980557 28.6249554)
10303750899,28.6250543,77.1983337,3,,,,,POINT (77.1983337 28.6250543)
10303750900,28.6261058,77.1478225,3,,,,,POINT (77.1478225 28.6261058)
10303750901,28.6254952,77.1474637,3,,,,,POINT (77.1474637 28.6254952)
10303750902,28.6258196,77.1484397,3,,,,,POINT (77.1484397 28.6258196)
10303750903,28.6251994,77.1480864,3,,,,,POINT (77.1480864 28.6251994)
10303750905,28.6239572,77.1486662,3,,,,,POINT (77.1486662 28.6239572)
10308411609,28.603808,77.1070292,1,,,,,POINT (77.1070292 28.603808)
10308411610,28.6039384,77.106623,3,,,,,POINT (77.106623 28.6039384)
10308411613,28.6035749,77.1072089,1,,,,,POINT (77.1072089 28.6035749)
10308554925,28.5656565,77.1698889,3,,,,,POINT (77.1698889 28.5656565)
10542725033,28.544037,77.1284415,3,,,,,POINT (77.1284415 28.544037)
10548781943,28.5980952,77.2246123,3,,,,,POINT (77.2246123 28.5980952)
10548781945,28.5979198,77.2251532,1,,,,,POINT (77.2251532 28.5979198)
10548781946,28.5985217,77.2253159,3,,,,,POINT (77.2253159 28.5985217)
10548781947,28.5980282,77.2256864,1,,,,,POINT (77.2256864 28.5980282)
10558600002,28.5587607,77.171493,3,,,,,POINT (77.171493 28.5587607)
10558600004,28.5580959,77.1712753,3,,,,,POINT (77.1712753 28.5580959)
10559365373,28.6310223,77.1430568,3,,,,,POINT (77.1430568 28.6310223)
10559365378,28.6308256,77.1438992,3,,,,,POINT (77.1438992 28.6308256)
10559365379,28.6306667,77.143117,3,,,,,POINT (77.143117 28.6306667)
10559365380,28.6310029,77.1438538,3,,,,,POINT (77.1438538 28.6310029)
10559365381,28.631164,77.1445409,3,,,,,POINT (77.1445409 28.631164)
10559365382,28.6310842,77.1442004,3,,,,,POINT (77.1442004 28.6310842)
10559365383,28.6305889,77.1443289,3,,,,,POINT (77.1443289 28.6305889)
10559365384,28.6311279,77.1443868,3,,,,,POINT (77.1443868 28.6311279)
10570992854,28.5889574,77.1694507,3,,,,,POINT (77.1694507 28.5889574)
10576227603,28.622941,77.1556249,3,,,,,POINT (77.1556249 28.622941)
10576227604,28.6233707,77.1566422,3,,,,,POINT (77.1566422 28.6233707)
10576227606,28.6238993,77.1564811,3,,,,,POINT (77.1564811 28.6238993)
10580903960,28.598731,77.1237014,3,,,,,POINT (77.1237014 28.598731)
10593412210,28.5625874,77.1907942,3,,,,,POINT (77.1907942 28.5625874)
10593858517,28.6132143,77.1055825,3,,,,,POINT (77.1055825 28.6132143)
10593858518,28.6128243,77.106035,4,,,,,POINT (77.106035 28.6128243)
10593858519,28.6124087,77.1065029,3,,,,,POINT (77.1065029 28.6124087)
10595328466,28.5578884,77.1743425,1,,,,,POINT (77.1743425 28.5578884)
10595328467,28.5583265,77.1749743,1,,,,,POINT (77.1749743 28.5583265)
10595803713,28.554428,77.1723334,3,,,,,POINT (77.1723334 28.554428)
10597908264,28.600268,77.2321761,3,,,,,POINT (77.2321761 28.600268)
10598553180,28.6270751,77.2355173,3,,,,,POINT (77.2355173 28.6270751)
10598553181,28.6270697,77.2357486,4,,,,,POINT (77.2357486 28.6270697)
10598553182,28.627285,77.2355292,3,,,,,POINT (77.2355292 28.627285)
10601041746,28.556545,77.1844362,3,,,,,POINT (77.1844362 28.556545)
10603883041,28.6196412,77.23628,3,,,,,POINT (77.23628 28.6196412)
10603883042,28.6195469,77.2364612,3,,,,,POINT (77.2364612 28.6195469)
10603883043,28.6204843,77.2373292,1,,,,,POINT (77.2373292 28.6204843)
10605853767,28.6269844,77.2367942,1,,,,,POINT (77.2367942 28.6269844)
10605918067,28.6263956,77.2370624,1,,,,,POINT (77.2370624 28.6263956)
10605918068,28.6262139,77.2370483,3,,,,,POINT (77.2370483 28.6262139)
10605918078,28.6260797,77.2386658,3,,,,,POINT (77.2386658 28.6260797)
10605918083,28.6263691,77.2387927,3,,,,,POINT (77.2387927 28.6263691)
10605918087,28.6257237,77.2386221,1,,,,,POINT (77.2386221 28.6257237)
10605918096,28.6274069,77.2351208,3,,,,,POINT (77.2351208 28.6274069)
10605918097,28.6275234,77.2350838,1,,,,,POINT (77.2350838 28.6275234)
10605918099,28.6271477,77.2356738,3,,,,,POINT (77.2356738 28.6271477)
10605918102,28.6276163,77.2358149,1,,,,,POINT (77.2358149 28.6276163)
10610799728,28.6274048,77.2351957,1,,,,,POINT (77.2351957 28.6274048)
10610799730,28.6261296,77.2368337,3,,,,,POINT (77.2368337 28.6261296)
10610799731,28.6261822,77.2368358,1,,,,,POINT (77.2368358 28.6261822)
10610799732,28.6261817,77.2360458,3,,,,,POINT (77.2360458 28.6261817)
10610799733,28.626228,77.236046,1,,,,,POINT (77.236046 28.626228)
10616921921,28.5766547,77.1657845,1,,,,,POINT (77.1657845 28.5766547)
10616921925,28.5805338,77.1662574,1,,,,,POINT (77.1662574 28.5805338)
10616921928,28.5808629,77.1658727,1,,,,,POINT (77.1658727 28.5808629)
10616921931,28.581526,77.1637941,1,,,,,POINT (77.1637941 28.581526)
10616921933,28.5810109,77.1635352,1,,,,,POINT (77.1635352 28.5810109)
10616921935,28.5807182,77.1633589,1,,,,,POINT (77.1633589 28.5807182)
10616921936,28.5803971,77.1631712,1,,,,,POINT (77.1631712 28.5803971)
10616921941,28.5793077,77.1626967,1,,,,,POINT (77.1626967 28.5793077)
10616921943,28.5777284,77.1625403,1,,,,,POINT (77.1625403 28.5777284)
10616921945,28.5774317,77.1624516,1,,,,,POINT (77.1624516 28.5774317)
10616921947,28.5770885,77.162238,1,,,,,POINT (77.162238 28.5770885)
10616921948,28.5768787,77.1620633,1,,,,,POINT (77.1620633 28.5768787)
10616921949,28.5766833,77.161885,1,,,,,POINT (77.161885 28.5766833)
10617420748,28.6319378,77.1286643,3,,,,,POINT (77.1286643 28.6319378)
10617420749,28.6315844,77.1291902,1,,,,,POINT (77.1291902 28.6315844)
10617420750,28.632294,77.1289824,3,,,,,POINT (77.1289824 28.632294)
10617420751,28.631927,77.1295113,1,,,,,POINT (77.1295113 28.631927)
10636113351,28.6261623,77.1967157,3,,,,,POINT (77.1967157 28.6261623)
10654218757,28.6104363,77.1310485,3,,,,,POINT (77.1310485 28.6104363)
10654218761,28.6105032,77.1302225,3,,,,,POINT (77.1302225 28.6105032)
10657610045,28.5864384,77.1905515,3,,,,,POINT (77.1905515 28.5864384)
10669331811,28.5366142,77.1341814,1,,,,,POINT (77.1341814 28.5366142)
10669331813,28.5360016,77.1343798,3,,,,,POINT (77.1343798 28.5360016)
10682483891,28.608671,77.2281535,3,,,,,POINT (77.2281535 28.608671)
10682483897,28.6082393,77.2281886,1,,,,,POINT (77.2281886 28.6082393)
10690455685,28.6256306,77.2357578,3,,,,,POINT (77.2357578 28.6256306)
10703937693,28.604628,77.1858845,3,,,,,POINT (77.1858845 28.604628)
10703937694,28.6040993,77.1863702,3,,,,,POINT (77.1863702 28.6040993)
10723261394,28.5658383,77.1871953,3,,,,,POINT (77.1871953 28.5658383)
10747559508,28.5553565,77.1658072,1,,,,,POINT (77.1658072 28.5553565)
10756012499,28.582158,77.1638497,3,,,,,POINT (77.1638497 28.582158)
10824005770,28.5757298,77.1619693,1,,,,,POINT (77.1619693 28.5757298)
10889024347,28.5413472,77.1314099,1,,,,,POINT (77.1314099 28.5413472)
10889051055,28.5453703,77.1316065,3,,,,,POINT (77.1316065 28.5453703)
10889051058,28.546299,77.1318565,3,,,,,POINT (77.1318565 28.546299)
10889051059,28.5460197,77.1328239,3,,,,,POINT (77.1328239 28.5460197)
10889051065,28.5458253,77.1318585,3,,,,,POINT (77.1318585 28.5458253)
10889198029,28.5503527,77.1329827,3,,,,,POINT (77.1329827 28.5503527)
10889198035,28.5507981,77.1332652,1,,,,,POINT (77.1332652 28.5507981)
10889198040,28.5504614,77.1323718,3,,,,,POINT (77.1323718 28.5504614)
10889198045,28.5514928,77.132354,3,,,,,POINT (77.132354 28.5514928)
10889198046,28.5514046,77.1329768,1,,,,,POINT (77.1329768 28.5514046)
10889222083,28.5483644,77.1276285,3,,,,,POINT (77.1276285 28.5483644)
10889222084,28.5487694,77.1276431,1,,,,,POINT (77.1276431 28.5487694)
10889222085,28.5495639,77.1280164,3,,,,,POINT (77.1280164 28.5495639)
10889222086,28.548864,77.1280041,1,,,,,POINT (77.1280041 28.548864)
10889364336,28.5482704,77.130151,1,,,,,POINT (77.130151 28.5482704)
10889364337,28.5475947,77.1288983,3,,,,,POINT (77.1288983 28.5475947)
10889364338,28.5475855,77.1293446,3,,,,,POINT (77.1293446 28.5475855)
10889364339,28.5462417,77.1284664,3,,,,,POINT (77.1284664 28.5462417)
10889364343,28.5464723,77.1285806,1,,,,,POINT (77.1285806 28.5464723)
10889364344,28.5450797,77.128599,3,,,,,POINT (77.128599 28.5450797)
10889364345,28.5448486,77.128947,1,,,,,POINT (77.128947 28.5448486)
10889364348,28.5469313,77.1304077,3,,,,,POINT (77.1304077 28.5469313)
10889364350,28.5463822,77.130462,3,,,,,POINT (77.130462 28.5463822)
10978221559,28.5566258,77.0943709,3,,,,,POINT (77.0943709 28.5566258)
10978221563,28.5565823,77.09455,3,,,,,POINT (77.09455 28.5565823)
10978221564,28.5562942,77.0945165,4,,,,,POINT (77.0945165 28.5562942)
10978221569,28.5563745,77.0942339,4,,,,,POINT (77.0942339 28.5563745)
10979976824,28.5446339,77.1250156,3,,,,,POINT (77.1250156 28.5446339)
10980052013,28.5463571,77.1269743,1,,,,,POINT (77.1269743 28.5463571)
10980052014,28.5458578,77.1312678,1,,,,,POINT (77.1312678 28.5458578)
10980052015,28.5459091,77.131419,1,,,,,POINT (77.131419 28.5459091)
10982104589,28.5581456,77.0877897,3,,,,,POINT (77.0877897 28.5581456)
10982117547,28.5582931,77.0859806,3,,,,,POINT (77.0859806 28.5582931)
10982117566,28.5577209,77.0873717,3,,,,,POINT (77.0873717 28.5577209)
10982125359,28.5572657,77.0852873,3,,,,,POINT (77.0852873 28.5572657)
10983035759,28.5511812,77.1088217,3,,,,,POINT (77.1088217 28.5511812)
10989085315,28.6045849,77.1891571,3,,,,,POINT (77.1891571 28.6045849)
10989085316,28.6050827,77.1897507,3,,,,,POINT (77.1897507 28.6050827)
10989089913,28.6070426,77.1900573,1,,,,,POINT (77.1900573 28.6070426)
10989394529,28.5742254,77.1800337,3,,,,,POINT (77.1800337 28.5742254)
10990227876,28.5703193,77.1348094,3,,,,,POINT (77.1348094 28.5703193)
10991487930,28.6272405,77.2125057,1,,,,,POINT (77.2125057 28.6272405)
10994058546,28.6030663,77.2384325,3,,,,,POINT (77.2384325 28.6030663)
10994058549,28.6027325,77.238315,3,,,,,POINT (77.238315 28.6027325)
10996515388,28.5649518,77.1911726,3,,,,,POINT (77.1911726 28.5649518)
10996515390,28.5646796,77.1917542,1,,,,,POINT (77.1917542 28.5646796)
10996574110,28.5647782,77.1933957,3,,,,,POINT (77.1933957 28.5647782)
10996581907,28.5649038,77.1963767,3,,,,,POINT (77.1963767 28.5649038)
10997173706,28.5442289,77.1230997,3,,,,,POINT (77.1230997 28.5442289)
10997173707,28.5442449,77.1225708,1,,,,,POINT (77.1225708 28.5442449)
11000975654,28.5428947,77.1212611,3,,,,,POINT (77.1212611 28.5428947)
11000975655,28.5429948,77.120494,1,,,,,POINT (77.120494 28.5429948)
11001018212,28.542958,77.1241222,3,,,,,POINT (77.1241222 28.542958)
11001018213,28.5429509,77.1237604,1,,,,,POINT (77.1237604 28.5429509)
11001035831,28.5459334,77.1232246,3,,,,,POINT (77.1232246 28.5459334)
11001035833,28.5458417,77.1241138,1,,,,,POINT (77.1241138 28.5458417)
11001035834,28.545505,77.1238056,3,,,,,POINT (77.1238056 28.545505)
11001035835,28.5458472,77.1238457,4,,,,,POINT (77.1238457 28.5458472)
11001035837,28.5463672,77.1238378,3,,,,,POINT (77.1238378 28.5463672)
11002611455,28.6299585,77.2152012,1,,,,,POINT (77.2152012 28.6299585)
11002674651,28.5618156,77.19132,3,,,,,POINT (77.19132 28.5618156)
11002681087,28.5643104,77.1923994,3,,,,,POINT (77.1923994 28.5643104)
11002704125,28.5620753,77.1930321,3,,,,,POINT (77.1930321 28.5620753)
11002957081,28.563162,77.1894935,3,,,,,POINT (77.1894935 28.563162)
11006941807,28.5966037,77.1706887,3,,,,,POINT (77.1706887 28.5966037)
11006941808,28.5964416,77.1709068,3,crossing,,,,POINT (77.1709068 28.5964416)
11006971219,28.6364401,77.2107627,3,,,,,POINT (77.2107627 28.6364401)
11006971222,28.6354414,77.2097221,3,,,,,POINT (77.2097221 28.6354414)
11009624957,28.5471897,77.1257673,3,,,,,POINT (77.1257673 28.5471897)
11009624958,28.5469684,77.125758,1,,,,,POINT (77.125758 28.5469684)
11009631117,28.5471299,77.127612,3,,,,,POINT (77.127612 28.5471299)
11009631118,28.5471068,77.1270791,1,,,,,POINT (77.1270791 28.5471068)
11009644776,28.5458676,77.1245214,1,,,,,POINT (77.1245214 28.5458676)
11009653149,28.545836,77.1253217,3,,,,,POINT (77.1253217 28.545836)
11009660623,28.5434563,77.124289,3,,,,,POINT (77.124289 28.5434563)
11009660624,28.5437374,77.1242078,1,,,,,POINT (77.1242078 28.5437374)
11009662051,28.5435114,77.1245245,1,,,,,POINT (77.1245245 28.5435114)
11009686023,28.5467329,77.1314696,1,,,,,POINT (77.1314696 28.5467329)
11009694926,28.5477074,77.1321235,3,,,,,POINT (77.1321235 28.5477074)
11009694928,28.5476982,77.13151,1,,,,,POINT (77.13151 28.5476982)
11009720371,28.5446578,77.129555,3,,,,,POINT (77.129555 28.5446578)
11009903654,28.5643634,77.1915016,1,,,,,POINT (77.1915016 28.5643634)
11009903655,28.5630443,77.191375,1,,,,,POINT (77.191375 28.5630443)
11009972517,28.5603962,77.1895923,1,,,,,POINT (77.1895923 28.5603962)
11010065687,28.5611242,77.1926695,3,,,,,POINT (77.1926695 28.5611242)
11010065689,28.5613968,77.1927701,4,,,,,POINT (77.1927701 28.5613968)
11010065690,28.5615184,77.1924005,3,,,,,POINT (77.1924005 28.5615184)
11011650882,28.5652661,77.1862452,3,,,,,POINT (77.1862452 28.5652661)
11012202361,28.5278125,77.1535863,1,,,,,POINT (77.1535863 28.5278125)
11012207061,28.5272905,77.151696,3,,,,,POINT (77.151696 28.5272905)
11012207062,28.5269071,77.1514359,1,,,,,POINT (77.1514359 28.5269071)
11012217576,28.5270294,77.1537865,3,,,,,POINT (77.1537865 28.5270294)
11012217577,28.5272064,77.1536047,1,,,,,POINT (77.1536047 28.5272064)
11013724516,28.5412531,77.1283602,3,,,,,POINT (77.1283602 28.5412531)
11013729908,28.5422966,77.1280536,3,,,,,POINT (77.1280536 28.5422966)
11013729909,28.5417778,77.1280692,3,,,,,POINT (77.1280692 28.5417778)
11013732975,28.5402069,77.1245281,1,,,,,POINT (77.1245281 28.5402069)
11013755054,28.5406239,77.1292008,3,,,,,POINT (77.1292008 28.5406239)
11013755055,28.5406263,77.1280648,1,,,,,POINT (77.1280648 28.5406263)
11015440232,28.6349125,77.2096294,3,,,,,POINT (77.2096294 28.6349125)
11015440233,28.6350428,77.2093927,3,,,,,POINT (77.2093927 28.6350428)
11015440236,28.6348591,77.2091742,1,,,,,POINT (77.2091742 28.6348591)
11015446883,28.6343804,77.2092274,3,,,,,POINT (77.2092274 28.6343804)
11015451857,28.6326592,77.2047719,3,,,,,POINT (77.2047719 28.6326592)
11015451862,28.6333891,77.2039995,3,,,,,POINT (77.2039995 28.6333891)
11015452662,28.6326533,77.2052119,4,,,,,POINT (77.2052119 28.6326533)
11015452663,28.6331628,77.205276,3,,,,,POINT (77.205276 28.6331628)
11015635309,28.6363044,77.2050022,3,,,,,POINT (77.2050022 28.6363044)
11015635312,28.6343726,77.2045996,3,,,,,POINT (77.2045996 28.6343726)
11015635313,28.6347633,77.2046148,3,,,,,POINT (77.2046148 28.6347633)
11015635316,28.6347829,77.2051791,3,,,,,POINT (77.2051791 28.6347829)
11015635317,28.6350643,77.2046265,3,,,,,POINT (77.2046265 28.6350643)
11015635318,28.6351009,77.2052417,3,,,,,POINT (77.2052417 28.6351009)
11015635321,28.6359797,77.2055932,3,,,,,POINT (77.2055932 28.6359797)
11015635322,28.635977,77.2047866,3,,,,,POINT (77.2047866 28.635977)
11015635323,28.6355988,77.2053645,3,,,,,POINT (77.2053645 28.6355988)
11015635324,28.6356722,77.204698,3,,,,,POINT (77.204698 28.6356722)
11015635325,28.6353735,77.2052917,3,,,,,POINT (77.2052917 28.6353735)
11015635326,28.6353656,77.2046526,3,,,,,POINT (77.2046526 28.6353656)
11017296781,28.6002385,77.1835074,4,,,,,POINT (77.1835074 28.6002385)
11017296782,28.6008632,77.183869,3,,,,,POINT (77.183869 28.6008632)
11017296783,28.60206,77.1845266,4,,,,,POINT (77.1845266 28.60206)
11017360731,28.6136523,77.1152365,3,,,,,POINT (77.1152365 28.6136523)
11017413640,28.5657567,77.1237522,3,,,,,POINT (77.1237522 28.5657567)
11017413644,28.5653807,77.1242118,1,,,,,POINT (77.1242118 28.5653807)
11017413648,28.5652001,77.124212,1,,,,,POINT (77.124212 28.5652001)
11017413651,28.5658529,77.124289,1,,,,,POINT (77.124289 28.5658529)
11017418769,28.6385466,77.131522,3,,,,,POINT (77.131522 28.6385466)
11017418770,28.6394921,77.1311685,3,,,,,POINT (77.1311685 28.6394921)
11017418772,28.6388527,77.1314075,3,,,,,POINT (77.1314075 28.6388527)
11017441368,28.6377648,77.13059,1,,,,,POINT (77.13059 28.6377648)
11017441372,28.6389133,77.1302516,1,,,,,POINT (77.1302516 28.6389133)
11017458357,28.6387949,77.1320727,3,,,,,POINT (77.1320727 28.6387949)
11017460784,28.6394856,77.131153,3,,,,,POINT (77.131153 28.6394856)
11017471803,28.6381322,77.1305334,3,,,,,POINT (77.1305334 28.6381322)
11017472868,28.6383455,77.1309959,3,,,,,POINT (77.1309959 28.6383455)
11017502769,28.5243123,77.1594687,3,,,,,POINT (77.1594687 28.5243123)
11017502770,28.5245991,77.1588716,3,,,,,POINT (77.1588716 28.5245991)
11017502771,28.524508,77.1596455,3,,,,,POINT (77.1596455 28.524508)
11017502772,28.5248367,77.1598264,1,,,,,POINT (77.1598264 28.5248367)
11017502775,28.5249543,77.1601806,3,,,,,POINT (77.1601806 28.5249543)
11017543805,28.5251701,77.1598681,3,,,,,POINT (77.1598681 28.5251701)
11017543809,28.5248944,77.1593289,1,,,,,POINT (77.1593289 28.5248944)
11021576197,28.5726615,77.1583283,1,,,,,POINT (77.1583283 28.5726615)
11021576199,28.5732478,77.1587784,3,,,,,POINT (77.1587784 28.5732478)
11021576200,28.5733596,77.1585249,3,,,,,POINT (77.1585249 28.5733596)
11021576204,28.5728866,77.1589016,3,,,,,POINT (77.1589016 28.5728866)
11024547567,28.5700189,77.2014941,3,,,,,POINT (77.2014941 28.5700189)
11025441619,28.5616172,77.1551445,3,,,,,POINT (77.1551445 28.5616172)
11025441620,28.5613137,77.155308,1,,,,,POINT (77.155308 28.5613137)
11025453481,28.5638191,77.1545845,1,,,,,POINT (77.1545845 28.5638191)
11027000208,28.5428282,77.1197921,1,,,,,POINT (77.1197921 28.5428282)
11027043844,28.5986292,77.100776,3,,,,,POINT (77.100776 28.5986292)
11027043845,28.5983849,77.1006112,4,,,,,POINT (77.1006112 28.5983849)
11027043846,28.5981778,77.1004785,1,,,,,POINT (77.1004785 28.5981778)
11027051098,28.6010617,77.0985359,3,,,,,POINT (77.0985359 28.6010617)
11027051099,28.6011669,77.0983292,4,,,,,POINT (77.0983292 28.6011669)
11027058845,28.6012422,77.098685,3,,,,,POINT (77.098685 28.6012422)
11027058846,28.6010986,77.0989394,3,,,,,POINT (77.0989394 28.6010986)
11027127330,28.622424,77.140541,1,,,,,POINT (77.140541 28.622424)
11027163323,28.6232363,77.1413372,3,,,,,POINT (77.1413372 28.6232363)
11027163324,28.6230177,77.141271,3,,,,,POINT (77.141271 28.6230177)
11027163325,28.6238927,77.1414371,1,,,,,POINT (77.1414371 28.6238927)
11027164737,28.6227188,77.1417297,1,,,,,POINT (77.1417297 28.6227188)
11027172975,28.6246003,77.1351854,3,,,,,POINT (77.1351854 28.6246003)
11027172976,28.626437,77.1345162,3,,,,,POINT (77.1345162 28.626437)
11027176193,28.6229748,77.1415116,3,,,,,POINT (77.1415116 28.6229748)
11027176194,28.623596,77.1416214,1,,,,,POINT (77.1416214 28.623596)
11027213687,28.6304207,77.1226269,3,,,,,POINT (77.1226269 28.6304207)
11027474289,28.5512245,77.1706962,3,,,,,POINT (77.1706962 28.5512245)
11027474291,28.5512803,77.1701572,3,,,,,POINT (77.1701572 28.5512803)
11027558993,28.6068502,77.1033056,3,,,,,POINT (77.1033056 28.6068502)
11027558994,28.6064743,77.1029997,3,,,,,POINT (77.1029997 28.6064743)
11027585481,28.6084676,77.1089915,3,,,,,POINT (77.1089915 28.6084676)
11027585483,28.6080998,77.1089974,3,,,,,POINT (77.1089974 28.6080998)
11027585484,28.6083,77.1092076,3,,,,,POINT (77.1092076 28.6083)
11027585486,28.6080121,77.1083056,3,,,,,POINT (77.1083056 28.6080121)
11027752809,28.5910402,77.2009242,3,,,,,POINT (77.2009242 28.5910402)
11027752814,28.5901138,77.2016456,1,,,,,POINT (77.2016456 28.5901138)
11027752815,28.5900848,77.201199,3,,,,,POINT (77.201199 28.5900848)
11027752816,28.5902864,77.2015967,3,,,,,POINT (77.2015967 28.5902864)
11027752818,28.5898195,77.2013444,1,,,,,POINT (77.2013444 28.5898195)
11027752819,28.5901996,77.2013367,3,,,,,POINT (77.2013367 28.5901996)
11027752823,28.5903138,77.2012945,1,,,,,POINT (77.2012945 28.5903138)
11027752824,28.5910373,77.201104,3,,,,,POINT (77.201104 28.5910373)
11027752825,28.5907881,77.2011659,1,,,,,POINT (77.2011659 28.5907881)
11046215395,28.6207351,77.2349415,1,,,,,POINT (77.2349415 28.6207351)
11050820847,28.6304171,77.1384061,3,,,,,POINT (77.1384061 28.6304171)
11050820848,28.6301997,77.1388963,3,,,,,POINT (77.1388963 28.6301997)
11050821520,28.6013074,77.2253793,3,,,,,POINT (77.2253793 28.6013074)
11050821529,28.6019741,77.226327,3,,,,,POINT (77.226327 28.6019741)
11050821530,28.6018666,77.2249267,3,,,,,POINT (77.2249267 28.6018666)
11050821535,28.601811,77.225646,1,,,,,POINT (77.225646 28.601811)
11050821536,28.6017637,77.2250831,3,,,,,POINT (77.2250831 28.6017637)
11050821537,28.6020138,77.2253379,1,,,,,POINT (77.2253379 28.6020138)
11052607906,28.5985947,77.1240347,3,,,,,POINT (77.1240347 28.5985947)
11052766608,28.5661559,77.1864783,1,,,,,POINT (77.1864783 28.5661559)
11052766611,28.5660639,77.1870386,4,,,,,POINT (77.1870386 28.5660639)
11052847200,28.493833,77.1388821,3,,,,,POINT (77.1388821 28.493833)
11052873813,28.4923396,77.1377233,1,,,,,POINT (77.1377233 28.4923396)
11054124682,28.6016659,77.1827228,3,,,,,POINT (77.1827228 28.6016659)
11054124683,28.6013023,77.1827389,3,,,,,POINT (77.1827389 28.6013023)
11054370669,28.6282999,77.236254,1,,,,,POINT (77.236254 28.6282999)
11054370670,28.6284459,77.2348233,3,,,,,POINT (77.2348233 28.6284459)
11054370671,28.6286937,77.2351315,4,,,,,POINT (77.2351315 28.6286937)
11054370677,28.6281478,77.2361288,3,,,,,POINT (77.2361288 28.6281478)
11054370682,28.6291176,77.2341002,3,,,,,POINT (77.2341002 28.6291176)
11056525660,28.6366016,77.1301612,3,,,,,POINT (77.1301612 28.6366016)
11056525661,28.6366875,77.1304551,3,,,,,POINT (77.1304551 28.6366875)
11079008726,28.5476706,77.1248506,3,,,,,POINT (77.1248506 28.5476706)
11101345641,28.5646347,77.1605964,1,,,,,POINT (77.1605964 28.5646347)
11124610071,28.5494049,77.133126,1,,,,,POINT (77.133126 28.5494049)
11135877305,28.6320798,77.1411022,3,,,,,POINT (77.1411022 28.6320798)
11135877306,28.6321261,77.1418127,1,,,,,POINT (77.1418127 28.6321261)
11135891007,28.5845641,77.1797164,3,,,,,POINT (77.1797164 28.5845641)
11135905851,28.5819493,77.1808256,3,,,,,POINT (77.1808256 28.5819493)
11136048230,28.6201661,77.1426893,3,,,,,POINT (77.1426893 28.6201661)
11137546538,28.5947011,77.2315934,3,,,,,POINT (77.2315934 28.5947011)
11137546541,28.593691,77.2316092,3,,,,,POINT (77.2316092 28.593691)
11137611620,28.6027161,77.239234,3,,,,,POINT (77.239234 28.6027161)
11140469074,28.6049675,77.2052063,3,,,,,POINT (77.2052063 28.6049675)
11140469081,28.6042186,77.2045176,1,,,,,POINT (77.2045176 28.6042186)
11152321400,28.5664635,77.1859831,1,,,,,POINT (77.1859831 28.5664635)
11152453725,28.5238086,77.1518127,1,,,,,POINT (77.1518127 28.5238086)
11155869363,28.6209388,77.1142165,3,,,,,POINT (77.1142165 28.6209388)
11155918689,28.6231956,77.1167199,1,,,,,POINT (77.1167199 28.6231956)
11158610896,28.6082776,77.1120977,1,,,,,POINT (77.1120977 28.6082776)
11158611032,28.6087171,77.1116048,1,,,,,POINT (77.1116048 28.6087171)
11169516672,28.6237797,77.1368124,1,,,,,POINT (77.1368124 28.6237797)
11171032152,28.6263286,77.1389571,1,,,,,POINT (77.1389571 28.6263286)
11171072284,28.554327,77.1770447,1,,,,,POINT (77.1770447 28.554327)
11176180583,28.5272715,77.1364928,1,,,,,POINT (77.1364928 28.5272715)
11176180584,28.5265961,77.1364153,1,,,,,POINT (77.1364153 28.5265961)
11176180586,28.5238824,77.1363885,1,,,,,POINT (77.1363885 28.5238824)
11176246364,28.5757277,77.1692022,1,,,,,POINT (77.1692022 28.5757277)
11187257916,28.6083914,77.1053621,1,,,,,POINT (77.1053621 28.6083914)
11187291304,28.6069282,77.1072045,1,,,,,POINT (77.1072045 28.6069282)
11187538548,28.6073499,77.1050992,3,traffic_signals,,,,POINT (77.1050992 28.6073499)
11188003070,28.5332337,77.1514647,3,,,,,POINT (77.1514647 28.5332337)
11219271745,28.5857463,77.171023,1,,,,,POINT (77.171023 28.5857463)
11235523297,28.6301641,77.1255472,3,,,,,POINT (77.1255472 28.6301641)
11235523299,28.6311993,77.1264697,3,,,,,POINT (77.1264697 28.6311993)
11235826434,28.6295735,77.1655064,3,,,,,POINT (77.1655064 28.6295735)
11235826436,28.6288989,77.165485,3,,,,,POINT (77.165485 28.6288989)
11235849940,28.6298888,77.1652812,3,,,,,POINT (77.1652812 28.6298888)
11235868327,28.6335039,77.1407577,1,,,,,POINT (77.1407577 28.6335039)
11250806053,28.6003944,77.2212928,4,,,,,POINT (77.2212928 28.6003944)
11250806061,28.6007905,77.2216777,3,,,,,POINT (77.2216777 28.6007905)
11270906193,28.5343575,77.1521905,3,,,,,POINT (77.1521905 28.5343575)
11270906196,28.5338488,77.151801,3,,,,,POINT (77.151801 28.5338488)
11273613231,28.5280324,77.1541715,3,,,,,POINT (77.1541715 28.5280324)
